biz_date,treasury_bond_rate_1m,treasury_bond_rate_3m,treasury_bond_rate_6m,treasury_bond_rate_1y,treasury_bond_rate_3y,treasury_bond_rate_10y,cdb_rate_6m,cdb_rate_1y,cdb_rate_3y,cdb_rate_10y,loc_rate_6m,loc_rate_1y,loc_rate_3y,loc_rate_10y,cdi_rate_6m,cdi_rate_1y,cdi_rate_3y,cdi_rate_10y,com_rate_1m,com_rate_3m,com_rate_6m,com_rate_1y,com_rate_3y,com_rate_10y,oil_dtd_spot,luowen_steel_future,gold_comex_future,csi300_index,investment_real_estate_ratio,new_area_ratio,working_area_ratio,finish_area_ratio,saled_area_ratio,saled_amount_ratio,fixedinvestment_used,cpi,cpi_food,ppi,ppirm,energy_price_index,non-manufacturing_pmi,m2_ratio,credit_ratio,social finance_ratio
2014-11-10,3.1818,3.2443,3.2364,3.18,3.2428,3.5132,3.5431,3.5584,3.6643,3.9217,3.4164,3.37,3.4328,3.7632,4.0433,4.1467,4.3399,4.883,3.8194,3.921,3.9536,4.023,4.2132,4.6997,82.56,2560.0,1159.8,2565.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-11,3.1656,3.2175,3.2302,3.1555,3.227,3.4981,3.5109,3.54,3.6141,3.8507,3.4102,3.3455,3.417,3.7481,4.0235,4.1532,4.3099,4.813,3.8032,3.8774,3.9438,4.0295,4.1832,4.6297,80.24,2550.0,1163.0,2558.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-12,3.1208,3.157,3.2085,3.1515,3.2308,3.556,3.4673,3.52,3.694,3.9438,3.3885,3.3415,3.4208,3.806,4.027,4.1645,4.3004,4.813,3.8084,3.8993,3.9473,4.0408,4.1837,4.6297,80.4,2555.0,1159.1,2594.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-13,3.096,3.137,3.1693,3.1517,3.274,3.5924,3.4788,3.5324,3.7132,3.9583,3.3493,3.3417,3.464,3.8424,4.0566,4.1558,4.3266,4.853,3.8204,3.9357,3.9769,4.0521,4.2099,4.6697,77.8,2531.0,1161.5,2579.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-14,3.121,3.1786,3.1997,3.1544,3.2945,3.6466,3.5108,3.6164,3.8282,4.1031,3.3797,3.3444,3.4845,3.8966,4.0753,4.1458,4.374,4.9248,3.8454,3.9443,3.9956,4.0421,4.2572,4.7415,76.75,2523.0,1185.6,2581.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-17,3.1166,3.1986,3.2,3.1692,3.3416,3.6609,3.5537,3.6664,3.9697,4.1913,3.38,3.3592,3.5316,3.9109,4.1346,4.1848,4.3404,4.9333,3.8404,4.0034,4.0549,4.0811,4.2238,4.75,76.96,2519.0,1183.5,2567.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-18,3.1056,3.1986,3.1801,3.1522,3.3204,3.607,3.5967,3.6452,3.9644,4.1243,3.3601,3.3422,3.5104,3.857,4.1746,4.2191,4.3927,4.9348,3.8694,4.0835,4.0949,4.1154,4.2759,4.7515,77.41,2462.0,1197.1,2541.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-19,3.1364,3.2086,3.2105,3.1522,3.3576,3.6154,3.6162,3.6691,3.9426,4.1243,3.3905,3.3422,3.5476,3.8654,4.2707,4.2998,4.4226,4.9444,3.9624,4.1588,4.191,4.1961,4.296,4.7611,77.33,2445.0,1193.9,2537.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-20,3.2574,3.234,3.2254,3.2121,3.3688,3.6521,3.6844,3.7102,3.9725,4.1444,3.4054,3.4021,3.5588,3.9021,4.3582,4.3698,4.5226,4.9922,4.0834,4.2526,4.2785,4.2661,4.396,4.8089,77.3,2447.0,1190.9,2537.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-21,3.2174,3.2671,3.3001,3.2686,3.3831,3.6514,3.7821,3.8002,3.9786,4.1413,3.4801,3.4586,3.5731,3.9014,4.472,4.4732,4.576,5.0244,4.0881,4.3708,4.3923,4.3695,4.4293,4.8411,79.0,2436.0,1197.7,2583.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-24,3.1724,3.158,3.1521,3.1325,3.2846,3.4767,3.6182,3.6702,3.7079,3.8684,3.3321,3.3225,3.4746,3.7267,4.3601,4.4106,4.476,4.8039,4.0431,4.189,4.2804,4.3069,4.3293,4.6206,79.34,2456.0,1196.6,2649.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-25,3.2654,3.1197,3.1141,3.0041,3.2845,3.5216,3.6963,3.673,3.7336,3.8831,3.2941,3.1941,3.4745,3.7716,4.4334,4.4006,4.4644,4.8581,4.1361,4.2299,4.3337,4.2769,4.3077,4.6748,77.55,2436.0,1197.8,2685.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-26,3.2244,3.1197,3.0741,3.0302,3.2725,3.5228,3.6337,3.6481,3.7406,3.8516,3.2541,3.2202,3.4625,3.7728,4.4084,4.3806,4.4443,4.8944,4.1554,4.2134,4.3087,4.2569,4.2876,4.7111,77.48,2442.0,1197.5,2723.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-27,3.2244,3.057,3.0399,3.0302,3.2868,3.5243,3.5876,3.6332,3.7347,3.9014,3.2199,3.2202,3.4768,3.7743,4.3806,4.3944,4.4611,4.9033,4.2024,4.2702,4.2809,4.2707,4.3044,4.72,70.7,2488.0,0.0,2754.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-28,3.2245,3.1082,3.0511,3.0347,3.2913,3.5249,3.6309,3.6682,3.7737,3.8722,3.2311,3.2247,3.4813,3.7749,4.4844,4.3944,4.465,4.8937,4.4424,4.371,4.3847,4.2707,4.2983,4.7104,71.67,2542.0,1175.5,2808.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-01,3.2185,3.1095,3.0329,3.0243,3.2689,3.5145,3.6415,3.6682,3.7846,3.9218,3.2129,3.2143,3.4589,3.7645,4.3657,4.4394,4.4945,4.9231,4.4564,4.3463,4.266,4.3157,4.3278,4.7398,70.95,2525.0,1218.1,2819.81,10.5,-10.7,9.2,5.9,-7.6,-6.3,0.0,1.51,2.86,-3.32,-3.99,87.92,46.9,12.2,16.18,0.0
2014-12-02,3.2155,3.1295,3.0583,3.0443,3.2873,3.5553,3.6284,3.6782,3.857,4.0018,3.2383,3.2343,3.4773,3.8053,4.3641,4.436,4.485,4.9431,4.4734,4.3937,4.2644,4.3123,4.3183,4.7598,71.18,2520.0,1199.4,2923.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-03,3.1636,3.1295,3.0676,3.0643,3.3355,3.6238,3.6482,3.7432,3.9451,4.1236,3.2476,3.2543,3.5255,3.8738,4.4677,4.459,4.5817,5.0622,4.4754,4.4706,4.348,4.3153,4.415,4.8789,70.18,2518.0,1208.7,2967.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-04,3.1281,3.1296,3.067,3.0557,3.3833,3.6633,3.6999,3.8031,4.0087,4.1618,3.247,3.2457,3.5733,3.9133,4.6818,4.5859,4.688,5.1222,4.4773,4.5938,4.5621,4.4331,4.5213,4.9389,68.6,2563.0,1207.7,3104.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-05,3.1472,3.1896,3.1833,3.1431,3.4337,3.7759,3.8115,3.9202,4.1034,4.2642,3.3633,3.3331,3.6237,4.0259,4.7964,4.6966,4.7612,5.1921,4.4964,4.676,4.6767,4.5305,4.5945,5.0088,67.97,2562.0,1190.4,3124.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-08,3.1736,3.2196,3.2215,3.1983,3.4731,3.7918,3.9905,4.0141,4.2242,4.3323,3.4015,3.3883,3.6631,4.0418,4.8385,4.7597,4.7954,5.2321,4.5094,4.7711,4.7188,4.5936,4.6287,5.0488,65.7,2572.0,1194.9,3252.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-09,3.3503,3.3696,3.3497,3.3669,3.525,3.7532,4.2017,4.1834,4.2894,4.5098,3.5297,3.5569,3.715,4.0032,5.2724,5.0464,5.0654,5.3438,4.8235,5.1823,5.1527,4.8803,4.8987,5.1605,66.1,2529.0,1232.0,3106.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-10,3.2479,3.3002,3.3324,3.3769,3.4363,3.7111,4.2157,4.2334,4.2111,4.3238,3.5124,3.5669,3.6263,3.9611,5.1461,5.0464,5.0854,5.3438,5.1324,5.0756,5.0264,4.8803,4.9187,5.1605,63.17,2556.0,1229.4,3221.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-11,3.2139,3.2693,3.25,3.3609,3.4355,3.7282,4.1695,4.1534,4.2027,4.2765,3.43,3.5509,3.6255,3.9782,4.9103,4.9464,5.0107,5.3438,5.0444,4.7496,4.7906,4.7803,4.844,5.1605,63.6,2575.0,1225.6,3183.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-12,3.3266,3.3101,3.2597,3.3326,3.4412,3.7513,4.1489,4.153,4.201,4.2423,3.4397,3.5226,3.6312,4.0013,4.8903,4.9778,5.0107,5.3458,5.1494,4.7696,4.7706,4.8117,4.844,5.1625,61.63,2578.0,1222.5,3193.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-15,3.3387,3.3203,3.3175,3.3309,3.4603,3.7815,4.2258,4.193,4.2256,4.2619,3.4975,3.5209,3.6503,4.0315,5.0262,5.0062,5.0117,5.3624,5.2659,4.9024,4.8665,4.8401,4.845,5.1591,61.0,2582.0,1207.7,3217.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-16,3.4392,3.3114,3.3017,3.3283,3.4171,3.7522,4.2301,4.213,4.1327,4.2162,3.4817,3.5183,3.6071,4.0022,5.126,4.9968,5.0959,5.3684,5.3664,5.0284,4.9663,4.8307,4.9292,5.1651,60.41,2544.0,1194.3,3303.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-17,3.6844,3.4214,3.4021,3.4383,3.4469,3.7377,4.3962,4.3204,4.151,4.1821,3.5821,3.6283,3.6369,3.9877,5.1713,5.1099,5.1348,5.3375,5.7234,5.0722,5.0116,4.9438,4.9681,5.1342,59.96,2540.0,1194.5,3360.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-18,3.911,3.5816,3.4202,3.4999,3.4612,3.7614,4.4924,4.3504,4.1606,4.196,3.6002,3.6899,3.6512,4.0114,5.3089,5.1399,5.1148,5.3475,6.1004,5.2809,5.1192,4.9438,4.9181,5.1242,58.9,2538.0,1194.8,3345.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-19,3.871,3.5416,3.4202,3.525,3.4807,3.7106,4.5736,4.3008,4.1314,4.162,3.6002,3.715,3.6707,3.9606,5.1009,5.1174,5.0823,5.3575,6.3389,5.5589,4.9112,4.9213,4.8856,5.1342,59.19,2559.0,1196.0,3383.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-22,3.851,3.5037,3.3863,3.495,3.4557,3.703,4.3764,4.2605,4.095,4.1324,3.5663,3.685,3.6457,3.953,5.0499,5.0218,5.0607,5.3644,6.3374,5.3503,4.8602,4.8257,4.864,5.1211,58.5,2529.0,1179.8,3394.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-23,3.841,3.4615,3.3907,3.4801,3.4129,3.6604,4.191,4.1805,4.0124,4.0624,3.5707,3.6701,3.6029,3.9104,4.9413,4.9718,5.0078,5.3622,5.9816,5.2929,4.7516,4.7757,4.8111,5.0989,59.0,2477.0,1178.0,3324.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-24,3.7827,3.4358,3.3607,3.4005,3.4048,3.5975,4.0597,4.0605,3.8925,3.9825,3.5407,3.5905,3.5948,3.8475,4.8473,4.9286,4.9779,5.3822,5.9396,5.2246,4.6576,4.7325,4.7812,5.0989,58.57,2483.0,1173.5,3230.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-25,3.7327,3.3862,3.3015,3.3418,3.37,3.6305,4.0519,4.0405,3.925,4.0025,3.4815,3.5318,3.56,3.8805,4.8881,4.9086,4.9589,5.3522,5.9391,5.0782,4.6284,4.7125,4.7622,5.0689,0.0,2484.0,0.0,3335.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-26,3.7327,3.4162,3.2767,3.3189,3.4178,3.6339,4.038,4.0605,3.9439,4.0525,3.4567,3.5089,3.6078,3.8839,4.8721,4.8886,4.9389,5.3022,5.7365,5.0782,4.6124,4.6925,4.7422,5.0189,0.0,2481.0,1195.3,3445.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-29,3.6627,3.3803,3.2508,3.273,3.3683,3.6213,3.9614,3.9986,3.936,4.0625,3.4308,3.463,3.5583,3.8713,4.8321,4.9086,4.9289,5.2822,5.4335,5.0941,4.6324,4.7125,4.7322,4.9989,57.68,2511.0,1181.9,3455.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-30,3.6327,3.3753,3.2313,3.2486,3.3653,3.6213,4.0015,3.9532,3.956,4.0825,3.4113,3.4386,3.5553,3.8713,4.8507,4.8886,4.9189,5.2822,5.4595,5.0664,4.651,4.6925,4.7222,4.9989,55.83,2587.0,1200.4,3457.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-31,3.5818,3.3322,3.207,3.2586,3.3631,3.6219,3.9983,3.953,3.9584,4.0925,3.387,3.4486,3.5531,3.8719,4.8486,4.8786,4.8989,5.2811,5.5175,5.0559,4.6489,4.6825,4.7022,4.9978,55.0,2587.0,1184.1,3533.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04,3.6228,3.3351,3.2039,3.2537,3.3759,3.6285,3.9761,3.953,3.9522,4.0759,3.3839,3.4437,3.5659,3.8785,4.8742,4.8758,4.8933,5.2811,5.417,5.0122,4.6745,4.6797,4.6966,4.9978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05,3.3578,3.3551,3.2338,3.2314,3.3783,3.6251,4.001,3.9459,3.9438,4.0759,3.4138,3.4214,3.5683,3.8751,4.8342,4.8658,4.8933,5.2811,5.152,4.9903,4.6345,4.6697,4.6966,4.9978,51.3,2556.0,1204.0,3641.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06,3.3584,3.3722,3.202,3.2189,3.3589,3.6353,4.0261,3.9392,3.9424,4.099,3.382,3.4089,3.5489,3.8853,4.8474,4.8079,4.8538,5.2511,4.99,4.944,4.6477,4.6118,4.6571,4.9678,50.1,2619.0,1219.4,3641.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,3.4463,3.3722,3.1822,3.1767,3.3255,3.6408,4.0261,3.9429,3.9259,4.1041,3.3622,3.3667,3.5155,3.8908,4.8332,4.7968,4.8217,5.2511,4.991,4.9399,4.6335,4.6007,4.625,4.9678,49.07,2583.0,1210.7,3643.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,3.4963,3.3734,3.2022,3.189,3.3146,3.6415,4.0561,3.9612,3.9351,4.1141,3.3822,3.379,3.5046,3.8915,4.8241,4.7561,4.7817,5.2293,4.991,4.923,4.6544,4.59,4.615,4.966,49.29,2575.0,1208.5,3559.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,3.5163,3.3534,3.2054,3.1787,3.3337,3.6348,4.0507,3.9536,3.9496,4.1341,3.3854,3.3687,3.5237,3.8848,4.781,4.7464,4.7607,5.2233,5.019,4.9268,4.6113,4.5803,4.594,4.96,47.66,2560.0,1216.1,3546.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-12,3.5173,3.3634,3.2117,3.2146,3.3025,3.6371,4.0951,3.9822,3.9459,4.1241,3.3917,3.4046,3.4925,3.8871,4.794,4.7248,4.7487,5.2249,5.02,4.9027,4.6243,4.5587,4.582,4.9616,46.81,2522.0,1232.8,3513.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-13,3.5223,3.3433,3.2123,3.2014,3.2681,3.5836,4.0303,3.9164,3.8837,4.1014,3.3923,3.3914,3.4581,3.8336,4.7415,4.7038,4.7302,5.183,5.025,4.836,4.6018,4.5377,4.542,4.9197,45.22,2506.0,1234.4,3514.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-14,3.4191,3.3433,3.218,3.2012,3.246,3.5411,3.9507,3.8894,3.8375,4.0515,3.398,3.3912,3.436,3.7911,4.7229,4.6753,4.6802,5.1279,4.8466,4.7795,4.5832,4.5092,4.4857,4.8646,45.7,2480.0,1234.5,3502.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,3.4171,3.2933,3.2248,3.2059,3.2267,3.5464,3.8954,3.8647,3.8223,4.0305,3.4048,3.3959,3.4167,3.7964,4.6593,4.6653,4.6602,5.0969,4.7036,4.648,4.5196,4.4992,4.4457,4.8336,47.7,2500.0,1264.8,3604.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-16,3.3431,3.208,3.1601,3.2029,3.2248,3.5017,3.8646,3.8348,3.8107,3.9913,3.3401,3.3929,3.4148,3.7517,4.6433,4.6353,4.6254,5.0468,4.6397,4.538,4.5036,4.4692,4.4109,4.7835,47.23,2508.0,1276.9,3635.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-19,3.2782,3.1906,3.1801,3.1887,3.2254,3.475,3.8356,3.8265,3.7747,3.9611,3.3601,3.3787,3.4154,3.725,4.6433,4.5853,4.6154,5.0468,4.5903,4.5183,4.5036,4.4192,4.4009,4.7835,47.01,2504.0,0.0,3355.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-20,3.3347,3.2206,3.1776,3.1812,3.2166,3.4711,3.8593,3.8421,3.7723,3.9501,3.3576,3.3712,3.4066,3.7211,4.6548,4.5678,4.6151,5.0521,4.6468,4.5223,4.4851,4.4017,4.4006,4.7888,46.87,2496.0,1294.2,3396.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-21,3.3912,3.2006,3.2028,3.1752,3.2161,3.4672,3.8454,3.7984,3.7588,3.9306,3.3828,3.3652,3.4061,3.7172,4.6663,4.5978,4.6051,5.0621,4.6468,4.5342,4.4966,4.4317,4.3906,4.7988,46.89,2495.0,1293.7,3548.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-22,3.3572,3.1606,3.1533,3.1652,3.2055,3.4521,3.8336,3.7584,3.7347,3.8907,3.3333,3.3552,3.3955,3.7021,4.6594,4.6278,4.6048,5.0523,4.6928,4.5046,4.4597,4.4317,4.3703,4.789,46.6,2482.0,1300.7,3567.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-23,3.3162,3.1706,3.1454,3.1606,3.196,3.452,3.758,3.752,3.7628,3.8609,3.3254,3.3506,3.386,3.702,4.6452,4.627,4.6098,5.0389,4.7318,4.5346,4.4455,4.4309,4.3753,4.7756,46.97,2483.0,1292.6,3571.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-26,3.1752,3.1428,3.128,3.1427,3.1534,3.4341,3.7468,3.7563,3.7301,3.8108,3.308,3.3327,3.3434,3.6841,4.6697,4.633,4.5998,5.0266,4.6878,4.5315,4.44,4.4069,4.3653,4.7633,46.3,2458.0,1279.4,3607.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-27,3.1516,3.1428,3.1097,3.0817,3.1701,3.4309,3.784,3.7549,3.76,3.8162,3.2897,3.2717,3.3601,3.6809,4.6641,4.617,4.6274,5.0266,4.6882,4.5551,4.4344,4.3909,4.3529,4.7533,46.86,2457.0,1292.9,3574.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-28,3.1578,3.1147,3.1217,3.0955,3.1794,3.4767,3.7998,3.7749,3.8005,3.8508,3.3017,3.2855,3.3694,3.7267,4.7693,4.637,4.6474,5.0366,4.769,4.6235,4.5396,4.4109,4.3729,4.7633,47.64,2465.0,1287.2,3525.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-29,3.1307,3.1547,3.1028,3.098,3.1927,3.4966,3.8428,3.7849,3.8013,3.8708,3.2828,3.288,3.3827,3.7466,4.8384,4.6906,4.6867,5.0466,4.7843,4.7224,4.6087,4.4646,4.4122,4.7733,47.1,2502.0,1255.9,3481.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-30,3.185,3.1847,3.1428,3.0963,3.2198,3.5019,3.8481,3.7849,3.8115,3.871,3.3228,3.2863,3.4098,3.7519,4.8339,4.7207,4.6767,5.0474,4.8058,4.7242,4.6042,4.4946,4.4222,4.7741,47.9,2497.0,1279.2,3434.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-02,3.223,3.1947,3.1368,3.0832,3.2044,3.4729,3.8701,3.7849,3.7806,3.8309,3.3168,3.2732,3.3944,3.7229,4.8592,4.7432,4.6967,5.0474,4.9153,4.7969,4.6295,4.5171,4.4422,4.7741,52.27,2493.0,1276.9,3353.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03,3.2417,3.2347,3.1567,3.0907,3.2033,3.4533,3.8687,3.7673,3.776,3.8059,3.3367,3.2807,3.3933,3.7033,4.8914,4.7632,4.7046,5.0674,5.041,4.7628,4.6617,4.5371,4.4501,4.7941,54.81,2483.0,1260.3,3437.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-04,3.303,3.1699,3.1543,3.0906,3.1788,3.4589,3.8727,3.7549,3.756,3.7959,3.3343,3.2806,3.3688,3.7089,4.8951,4.7732,4.7246,5.0774,5.0523,4.7741,4.6654,4.5471,4.4701,4.8041,54.9,2486.0,1264.5,3401.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-05,3.1512,3.1513,3.0543,3.0804,3.098,3.4018,3.7702,3.6697,3.6559,3.721,3.2343,3.2704,3.288,3.6518,4.7951,4.6732,4.7077,5.0574,4.9005,4.621,4.5654,4.4471,4.4532,4.7841,56.0,2477.0,1262.7,3366.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-06,3.144,3.1513,3.0286,3.0912,3.1377,3.4325,3.8021,3.6957,3.7012,3.7592,3.2086,3.2812,3.3277,3.6825,4.7965,4.6782,4.705,5.0474,4.9305,4.6457,4.5668,4.4521,4.4532,4.7741,56.71,2489.0,1234.6,3312.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-09,3.144,3.1228,3.0586,3.0856,3.1536,3.4236,3.795,3.7,3.6508,3.7461,3.2386,3.2756,3.3436,3.6736,4.8191,4.6682,4.675,5.0475,4.9125,4.6344,4.5894,4.4421,4.4232,4.7742,57.16,2474.0,1241.5,3345.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
